riglocaltime,adpvwob,adpvrop,adsprop,adpvdeltap,adspdeltap,adpvtorque,adsptorque,adspwob,tdmodestate,topdrivespeed,topdrivetorque,blockvelocity,elevatorposition,hookload,standpipepressure,bitdepth,bottomdepth,utctimeseconds,mp3vfdfreqpv,mp2vfdfreqpv,mp1vfdfreqpv,pump1strokes,pump2strokes,pump3strokes,mplinersizesp,tdvfdrevst,tdmtrenccnts,tdoscltrevrossp,tdoscltfwdpossp,tdoscltoffset,tdoscltspdsp,tdosclttrqlim,tdcontrqsp,LocalTime,Wraps
2023-01-09 02:52:28,30.2872905731201,175.124298095703,175,660.52197265625,800,20.7174892425537,27,40,1,70.2285690307617,20.0027408599854,-2.92151498794556,30.489200592041,188.284393310547,4505,21085.25,21085.25,1673254348,26.7800006866455,26.4500007629395,26.4799995422363,59.9400596618652,58.7084197998047,59.6421508789063,5.5,0,16072,10,10,1,70,26,45,2023-01-09T08:52:28Z,10
2023-01-09 02:52:29,30.1866092681885,175.01220703125,175,656.51171875,800,20.6821193695068,27,40,1,69.6285705566406,21.9756107330322,-2.96583795547485,30.4475002288818,188.362197875977,4513.75,21085.25,21085.25,1673254349,26.170000076294,25.8700008392334,27.1200008392334,59.880241394043,58.7084197998047,59.7014884948731,5.5,0,15184,10,10,1,70,26,45,2023-01-09T08:52:29Z,10
2023-01-09 02:52:30,30.0845603942871,175.03010559082,175,647.316223144531,800,20.7052192687988,27,40,1,69.8285827636719,20.6603603363037,-2.90414190292358,30.3886203765869,187.757598876953,4511.25,21085.25,21085.25,1673254350,26.6299991607666,26.2600002288818,26.3400001525879,59.9400596618652,58.7084197998047,59.6421508789063,5.5,0,34450,10,10,1,70,26,45,2023-01-09T08:52:30Z,10
2023-01-09 02:52:31,30.1429805755615,174.855102539063,175,647.249572753906,800,20.5008697509766,27,40,1,69.7142868041992,20.9891700744629,-2.97523403167725,30.3469200134277,188.057403564453,4500,21085.490234375,21085.490234375,1673254351,27.0400009155273,25.5400009155273,26.8999996185303,59.880241394043,58.7084197998047,59.5829200744629,5.5,0,33574,10,10,1,70,26,45,2023-01-09T08:52:31Z,10
2023-01-09 02:52:32,30.1110992431641,175.1416015625,175,643.583679199219,800,20.5045394897461,27,40,1,69.6285705566406,21.9756107330322,-2.93360209465027,30.3052101135254,187.776306152344,4502.5,21085.490234375,21085.490234375,1673254352,26.3400001525879,26.420000076294,26.8199996948242,59.9400596618652,58.7659111022949,59.6421508789063,5.5,0,34736,10,10,1,70,26,45,2023-01-09T08:52:32Z,10
2023-01-09 02:52:33,30.1706104278565,175.591201782227,175,638.108093261719,800,20.5068607330322,27,40,1,69.5714263916016,21.9207992553711,-2.88652110099793,30.2438793182373,188.349197387695,4507.5,21085.490234375,21085.490234375,1673254353,27.1200008392334,26.6000003814697,26.1599998474121,59.880241394043,58.7084197998047,59.6421508789063,5.5,0,10895,10,10,1,70,26,45,2023-01-09T08:52:33Z,10
2023-01-09 02:52:34,30.2279491424561,175.167602539063,175,637.135620117188,800,20.5026607513428,27,40,1,69.9714279174805,20.0575408935547,-2.93880605697632,30.2021808624268,188.604598999023,4472.5,21085.490234375,21085.490234375,1673254354,26.5599994659424,26.4300003051758,27.0100002288818,59.9400596618652,58.7084197998047,59.6421508789063,5.5,0,10047,10,10,1,70,26,45,2023-01-09T08:52:34Z,10
2023-01-09 02:52:35,30.2845897674561,174.624496459961,175,631.944885253906,800,20.5226497650147,27,40,1,70,21.8659992218018,-2.98149800300598,30.1629295349121,187.857299804688,4531.25,21085.490234375,21085.490234375,1673254355,26.9200000762939,26.7800006866455,26.8700008392334,59.880241394043,58.7084197998047,59.6421508789063,5.5,0,9136,10,10,1,70,26,45,2023-01-09T08:52:35Z,10
2023-01-09 02:52:36,30.3294506072998,174.455001831055,175,630.6904296875,800,20.5522003173828,27,40,1,69.8571395874023,19.5643196105957,-2.93051290512085,30.1016006469727,187.551498413086,4473.75,21085.740234375,21085.740234375,1673254356,26.8500003814697,26.3899993896484,27.2600002288818,59.9400596618652,58.7659111022949,59.6421508789063,5.5,0,28456,10,10,1,70,26,45,2023-01-09T08:52:36Z,10
2023-01-09 02:52:37,30.3660106658936,174.734298706055,175,628.242004394531,800,20.5541191101074,27,40,1,70.4000015258789,19.5095195770264,-2.93796896934509,30.0598907470703,188.918304443359,4471.25,21085.740234375,21085.740234375,1673254357,25.9899997711182,26.5799999237061,27.3700008392334,59.880241394043,58.7084197998047,59.6421508789063,5.5,0,29577,10,10,1,70,26,45,2023-01-09T08:52:37Z,10
2023-01-09 02:52:38,30.179370880127,174.860504150391,175,619.522583007813,800,20.5112800598145,27,40,1,69.5714263916016,21.3727893829346,-2.96565198898315,30.0181903839111,187.361099243164,4477.5,21085.740234375,21085.740234375,1673254358,26.9599990844727,26.170000076294,26.5699996948242,59.9400596618652,58.7084197998047,59.5829200744629,5.5,0,28731,10,10,1,70,26,45,2023-01-09T08:52:38Z,10
2023-01-09 02:52:39,30.2315292358398,174.950500488281,175,618.588684082031,800,20.5146198272705,27,40,1,70.1714172363281,19.9479293823242,-2.9289870262146,29.9568595886231,188.273895263672,4490,21085.740234375,21085.740234375,1673254359,27.3700008392334,26.6599998474121,27.1000003814697,59.880241394043,58.7084197998047,59.6421508789063,5.5,0,6899,10,10,1,70,26,45,2023-01-09T08:52:39Z,10
2023-01-09 02:52:40,30.21217918396,175.107192993164,175,618.012023925781,800,20.3306198120117,27,40,1,69.6571426391602,20.8795700073242,-2.91906809806824,29.9151592254639,188.130996704102,4465,21085.740234375,21085.740234375,1673254360,26.5300006866455,25.6900005340576,26.3600006103516,59.9400596618652,58.7659111022949,59.6421508789063,5.5,0,6041,10,10,1,70,26,45,2023-01-09T08:52:40Z,10
2023-01-09 02:52:41,30.2007293701172,175.206100463867,175,617.49951171875,800,20.5195407867432,27,40,1,70.0571365356445,20.6603603363037,-2.87363600730896,29.8538208007813,187.488998413086,4460,21085.990234375,21085.990234375,1673254361,27.1399993896484,26.5400009155273,26.2700004577637,59.880241394043,58.7084197998047,59.5829200744629,5.5,0,27293,10,10,1,70,26,45,2023-01-09T08:52:41Z,10
2023-01-09 02:52:42,30.2604598999023,174.782196044922,175,617.07177734375,800,20.6797904968262,27,40,1,70.3428573608399,19.5643196105957,-2.95508694648743,29.8145694732666,189.02360534668,4471.25,21085.990234375,21085.990234375,1673254362,25.8899993896484,26.3799991607666,26.8700008392334,59.9400596618652,58.7659111022949,59.6421508789063,5.5,0,24396,10,10,1,70,26,45,2023-01-09T08:52:42Z,10
2023-01-09 02:52:43,30.2008094787598,174.638198852539,175,616.958618164063,800,20.6617107391357,27,40,1,70.4285736083984,19.0711002349854,-2.97471308708191,29.7704200744629,187.97509765625,4453.75,21085.990234375,21085.990234375,1673254363,26.7000007629395,26.6299991607666,26.6100006103516,59.9400596618652,58.7084197998047,59.6421508789063,5.5,0,25578,10,10,1,70,26,45,2023-01-09T08:52:43Z,10
2023-01-09 02:52:44,29.8821792602539,175.05419921875,175,610.636413574219,800,20.4947395324707,27,40,1,69.8000030517578,21.0987701416016,-2.87279105186462,29.711540222168,188.643798828125,4510,21085.990234375,21085.990234375,1673254364,26.420000076294,27.1399993896484,26.7700004577637,59.880241394043,58.7084197998047,59.6421508789063,5.5,0,1713,10,10,1,70,26,45,2023-01-09T08:52:44Z,10
2023-01-09 02:52:45,29.7570495605469,175.081802368164,175,608.065612792969,800,20.5256690979004,27,40,1,69.7714309692383,21.0987701416016,-2.89628291130066,29.6698398590088,188.696395874023,4443.75,21085.990234375,21085.990234375,1673254365,26.3299999237061,25.6599998474121,26.6599998474121,59.9400596618652,58.7084197998047,59.6421508789063,5.5,0,889,10,10,1,70,26,45,2023-01-09T08:52:45Z,10
2023-01-09 02:52:46,29.761209487915,174.836502075195,175,602.800415039063,800,20.4837398529053,27,40,1,69.7714309692383,22.0304107666016,-2.99345302581787,29.6281299591064,188.005905151367,4502.5,21085.990234375,21085.990234375,1673254366,26.9500007629395,26.3400001525879,26.4899997711182,59.9400596618652,58.7659111022949,59.6421508789063,5.5,0,1973,10,10,1,70,26,45,2023-01-09T08:52:46Z,10
2023-01-09 02:52:47,29.9248504638672,175.245300292969,175,602.198425292969,800,20.5629005432129,27,40,1,70.4000015258789,19.1259002685547,-2.92965292930603,29.5643501281738,187.745697021484,4486.25,21086.240234375,21086.240234375,1673254367,26.3999996185303,26.4799995422363,26.4699993133545,59.880241394043,58.7084197998047,59.7014884948731,5.5,0,23290,10,10,1,70,26,45,2023-01-09T08:52:47Z,10
2023-01-09 02:52:48,29.9905605316162,175.45539855957,175,601.142883300781,800,20.5231704711914,27,40,1,70.2857131958008,19.6739196777344,-2.89547801017761,29.5251007080078,189.379501342773,4432.5,21086.240234375,21086.240234375,1673254368,27.1800003051758,26.7099990844727,27.3199996948242,59.9400596618652,58.7659111022949,59.5829200744629,5.5,0,22393,10,10,1,70,26,45,2023-01-09T08:52:48Z,10
2023-01-09 02:52:49,29.810489654541,175.14680480957,175,591.868225097656,800,20.5646896362305,27,40,1,70.1714172363281,19.4547100067139,-2.85186195373535,29.4662208557129,188.300506591797,4480,21086.240234375,21086.240234375,1673254369,27.0699996948242,26.8899993896484,26.6200008392334,59.880241394043,58.7659111022949,59.6421508789063,5.5,0,39582,10,10,1,70,26,45,2023-01-09T08:52:49Z,10
2023-01-09 02:52:50,29.8418807983398,174.592895507813,175,592.854125976563,800,20.6208400726318,27,40,1,69.4857177734375,21.9207992553711,-2.88462805747986,29.4245204925537,188.196701049805,4440,21086.240234375,21086.240234375,1673254370,26.8099994659424,26.2800006866455,26.7399997711182,59.9400596618652,58.7084197998047,59.6421508789063,5.5,0,40738,10,10,1,70,26,45,2023-01-09T08:52:50Z,10
2023-01-09 02:52:51,29.8537101745606,174.528396606445,175,591.542724609375,800,20.4341506958008,27,40,1,69.6857070922852,22.2496204376221,-2.9178569316864,29.3828105926514,188.640396118164,4456.25,21086.240234375,21086.240234375,1673254371,27.1399993896484,27.0100002288818,26.3899993896484,59.880241394043,58.7659111022949,59.6421508789063,5.5,0,39850,10,10,1,70,26,45,2023-01-09T08:52:51Z,10
2023-01-09 02:52:52,29.9724197387695,174.986999511719,175,589.726684570313,800,20.8794002532959,27,40,1,70.0571365356445,20.6603603363037,-2.85289597511292,29.3214797973633,187.722595214844,4461.25,21086.490234375,21086.490234375,1673254372,26.7999992370606,25.7199993133545,26.9599990844727,59.9400596618652,58.7084197998047,59.6421508789063,5.5,0,16068,10,10,1,70,26,45,2023-01-09T08:52:52Z,10
2023-01-09 02:52:53,30.0666007995606,174.826202392578,175,591.8369140625,800,20.8083400726318,27,40,1,70.2571411132813,20.0575408935547,-2.8866069316864,29.2797794342041,188.360305786133,4457.5,21086.490234375,21086.490234375,1673254373,27.1900005340576,26.3700008392334,27.0499992370605,59.9400596618652,58.7659111022949,59.6421508789063,5.5,0,17222,10,10,1,70,26,45,2023-01-09T08:52:53Z,10
2023-01-09 02:52:54,29.986629486084,174.785705566406,175,588.481506347656,800,20.8555107116699,27,40,1,70.1428604125977,19.9479293823242,-2.97612690925598,29.2380695343018,188.270797729492,4438.75,21086.490234375,21086.490234375,1673254374,27.2600002288818,25.8500003814697,26.2999992370606,59.880241394043,58.7659111022949,59.5829200744629,5.5,0,16323,10,10,1,70,26,45,2023-01-09T08:52:54Z,10
2023-01-09 02:52:55,30.0402297973633,174.968704223633,175,585.343383789063,800,21.0003795623779,27,40,1,70.0571365356445,22.1400108337402,-2.91223096847534,29.1767406463623,188.518203735352,4437.5,21086.490234375,21086.490234375,1673254375,26.2099990844727,26.2700004577637,26.8600006103516,59.9400596618652,58.7659111022949,59.5829200744629,5.5,0,37487,10,10,1,70,26,45,2023-01-09T08:52:55Z,10
2023-01-09 02:52:56,30.0735607147217,175.052398681641,175,585.815124511719,800,21.0517597198486,27,40,1,69.4857177734375,21.7015991210938,-2.87065291404724,29.1350402832031,188.482604980469,4467.5,21086.490234375,21086.490234375,1673254376,26.6700000762939,26.4099998474121,27.2099990844727,59.9400596618652,58.7084197998047,59.5829200744629,5.5,0,36717,10,10,1,70,26,45,2023-01-09T08:52:56Z,10
2023-01-09 02:52:57,30.0781402587891,175.171005249023,175,584.264099121094,800,21.0983791351318,27,40,1,69.9142837524414,21.9207992553711,-2.83921909332275,29.0786209106445,187.910598754883,4467.5,21086.740234375,21086.740234375,1673254377,26.8299999237061,26.3299999237061,26.2399997711182,59.880241394043,58.7659111022949,59.5829200744629,5.5,0,10868,10,10,1,70,26,45,2023-01-09T08:52:57Z,10
2023-01-09 02:52:58,30.0538101196289,174.896606445313,175,587.722412109375,800,21.3038806915283,27,40,1,70.0571365356445,20.8247604370117,-2.92276191711426,29.034460067749,188.31120300293,4451.25,21086.740234375,21086.740234375,1673254378,26.5200004577637,26.3700008392334,26.6700000762939,59.9400596618652,58.7659111022949,59.4648208618164,5.5,0,12015,10,10,1,70,26,45,2023-01-09T08:52:58Z,10
2023-01-09 02:52:59,30.1012306213379,175.238403320313,175,591.149719238281,800,21.3140506744385,27,40,1,69.8285827636719,21.9756107330322,-2.91089391708374,28.9927501678467,187.814605712891,4476.25,21086.740234375,21086.740234375,1673254379,27.1399993896484,25.6700000762939,26.5699996948242,59.880241394043,58.7084197998047,59.4648208618164,5.5,0,11130,10,10,1,70,26,45,2023-01-09T08:52:59Z,10
2023-01-09 02:53:00,30.2008590698242,175.39680480957,175,601.650817871094,800,21.4305400848389,27,40,1,69.9428634643555,21.2631797790527,-2.87346911430359,28.9314308166504,188.09049987793,4436.25,21086.740234375,21086.740234375,1673254380,26.4599990844727,26.3299999237061,26.2000007629395,59.9400596618652,58.7084197998047,59.523811340332,5.5,0,32332,10,10,1,70,26,45,2023-01-09T08:53:00Z,10
2023-01-09 02:53:01,30.1404399871826,175.011001586914,175,600.864379882813,800,21.8543605804443,27,40,1,70.1714172363281,20.9891700744629,-2.87116193771362,28.8897209167481,187.134902954102,4491.25,21086.740234375,21086.740234375,1673254381,26.7700004577637,25.9599990844727,27.4699993133545,59.880241394043,58.7659111022949,59.523811340332,5.5,0,31472,10,10,1,70,26,45,2023-01-09T08:53:01Z,10
2023-01-09 02:53:02,30.2224292755127,174.63459777832,175,606.650085449219,800,22.0097007751465,27,40,1,70.1428604125977,20.9343700408936,-2.90498900413513,28.8504695892334,187.859497070313,4461.25,21086.990234375,21086.990234375,1673254382,26.7000007629395,26.4599990844727,26.3799991607666,59.9400596618652,58.7084197998047,59.523811340332,5.5,0,30596,10,10,1,70,26,45,2023-01-09T08:53:02Z,10
2023-01-09 02:53:03,30.3156509399414,174.878997802734,175,624.668029785156,800,21.9240303039551,27,40,1,69.7714309692383,22.0304107666016,-2.89031195640564,28.7891407012939,188.677993774414,4481.25,21086.990234375,21086.990234375,1673254383,27.1499996185303,25.9699993133545,26.7800006866455,59.880241394043,58.7084197998047,59.523811340332,5.5,0,6819,10,10,1,70,26,45,2023-01-09T08:53:03Z,10
2023-01-09 02:53:04,30.2052001953125,175.051406860352,175,637.361877441406,800,21.6982593536377,27,40,1,69.9428634643555,21.5371894836426,-2.88630700111389,28.7498893737793,187.650894165039,4556.25,21086.990234375,21086.990234375,1673254384,26.8999996185303,26.1299991607666,26.4899997711182,59.9400596618652,58.7659111022949,59.4648208618164,5.5,0,5987,10,10,1,70,26,45,2023-01-09T08:53:04Z,10
2023-01-09 02:53:05,30.1068496704102,175.081893920898,175,656.140075683594,800,21.4216594696045,27,40,1,70.0285720825195,21.2631797790527,-2.87970209121704,28.6861095428467,187.613998413086,4556.25,21086.990234375,21086.990234375,1673254385,26.3199996948242,26.5900001525879,27.0300006866455,59.880241394043,58.7084197998047,59.523811340332,5.5,0,27236,10,10,1,70,26,45,2023-01-09T08:53:05Z,10
2023-01-09 02:53:06,30.2620296478272,174.683303833008,175,668.716003417969,800,21.6535091400146,27,40,1,70.1999969482422,20.5507507324219,-2.92874598503113,28.6468505859375,187.831604003906,4545,21086.990234375,21086.990234375,1673254386,27.2299995422363,26.4300003051758,27.5,59.9400596618652,58.7084197998047,59.4059410095215,5.5,0,26294,10,10,1,70,26,45,2023-01-09T08:53:06Z,10
2023-01-09 02:53:07,30.4433002471924,175.042892456055,175,676.641906738281,800,21.9134292602539,27,40,1,70.2571411132813,20.9343700408936,-2.89887595176697,28.6051502227783,187.860900878906,4553.75,21087.25,21087.25,1673254387,26.2099990844727,26.4699993133545,26.2099990844727,59.880241394043,58.7084197998047,59.4648208618164,5.5,0,25433,10,10,1,70,26,45,2023-01-09T08:53:07Z,10
2023-01-09 02:53:08,30.5773696899414,174.772705078125,175,679.116027832031,800,22.0759201049805,27,40,1,69.9428634643555,22.9072399139404,-2.83848690986633,28.5462703704834,187.134399414063,4497.5,21087.25,21087.25,1673254388,27.3099994659424,25.9500007629395,26.8099994659424,59.9400596618652,58.7084197998047,59.4648208618164,5.5,0,1627,10,10,1,70,26,45,2023-01-09T08:53:08Z,10
2023-01-09 02:53:09,30.4971694946289,174.56559753418,175,675.814880371094,800,22.4551696777344,27,40,1,70.0571365356445,21.9207992553711,-2.8876678943634,28.5045700073242,188.248992919922,4572.5,21087.25,21087.25,1673254389,27.1499996185303,26.6100006103516,26.9599990844727,59.880241394043,58.7084197998047,59.523811340332,5.5,0,748,10,10,1,70,26,45,2023-01-09T08:53:09Z,10
2023-01-09 02:53:10,30.4922294616699,174.6376953125,175,680.599975585938,800,22.5434608459473,27,40,1,70.2571411132813,22.3592205047607,-2.90199589729309,28.4604091644287,187.847198486328,4506.25,21087.25,21087.25,1673254390,26.3500003814697,25.6700000762939,25.8299999237061,59.880241394043,58.7084197998047,59.4648208618164,5.5,0,1852,10,10,1,70,26,45,2023-01-09T08:53:10Z,10
2023-01-09 02:53:11,30.561580657959,174.902496337891,175,694.56591796875,800,22.3696403503418,27,40,1,70.0285720825195,20.8247604370117,-2.91155004501343,28.4015407562256,187.220397949219,4578.75,21087.25,21087.25,1673254391,27.2000007629395,26.1599998474121,26.4599990844727,59.9400596618652,58.7084197998047,59.4648208618164,5.5,0,21146,10,10,1,70,26,45,2023-01-09T08:53:11Z,10
2023-01-09 02:53:12,30.7558898925781,175.085906982422,175,712.213500976563,800,21.9466705322266,27,40,1,70.0571365356445,20.8795700073242,-2.88686203956604,28.3598308563232,187.468994140625,4611.25,21087.5,21087.5,1673254392,25.9500007629395,26.7099990844727,27.0499992370605,59.880241394043,58.6510314941406,59.523811340332,5.5,0,20319,10,10,1,70,26,45,2023-01-09T08:53:12Z,10
2023-01-09 02:53:13,30.6401596069336,175.421798706055,175,728.761596679688,800,21.2788505554199,27,40,1,69.4000015258789,22.1400108337402,-2.88746690750122,28.3009490966797,187.196502685547,4572.5,21087.5,21087.5,1673254393,27.0499992370605,26.5900001525879,26.6900005340576,59.880241394043,58.7084197998047,59.4648208618164,5.5,0,39555,10,10,1,70,26,45,2023-01-09T08:53:13Z,10
2023-01-09 02:53:14,30.4046096801758,175.373504638672,175,731.482482910156,800,21.1602592468262,27,40,1,69.8000030517578,21.1535797119141,-2.8825249671936,28.2592506408691,188.287506103516,4605,21087.5,21087.5,1673254394,26.7999992370606,26.1200008392334,27.2900009155273,59.880241394043,58.7659111022949,59.523811340332,5.5,0,38697,10,10,1,70,26,45,2023-01-09T08:53:14Z,10
2023-01-09 02:53:15,30.3134002685547,174.73420715332,175,734.102111816406,800,21.0030403137207,27,40,1,70.2571411132813,20.8795700073242,-2.86086988449097,28.21755027771,187.374404907227,4591.25,21087.5,21087.5,1673254395,26.7299995422363,26.75,26.3700008392334,59.9400596618652,58.7659111022949,59.4648208618164,5.5,0,39817,10,10,1,70,26,45,2023-01-09T08:53:15Z,10
2023-01-09 02:53:16,30.2237300872803,174.156799316406,175,734.583618164063,800,21.207670211792,27,40,1,70,21.4275894165039,-2.88919901847839,28.1562194824219,186.885192871094,4627.5,21087.5,21087.5,1673254396,26.7900009155273,26.8099994659424,26.8500003814697,59.880241394043,58.7084197998047,59.523811340332,5.5,0,16025,10,10,1,70,26,45,2023-01-09T08:53:16Z,10
2023-01-09 02:53:17,30.4654006958008,174.19580078125,175,742.331115722656,800,21.3452491760254,27,40,1,69.8000030517578,21.1535797119141,-2.92049694061279,28.1145095825195,187.680099487305,4601.25,21087.75,21087.75,1673254397,26.7199993133545,25.5200004577637,27.3700008392334,59.880241394043,58.7084197998047,59.4648208618164,5.5,0,17157,10,10,1,70,26,45,2023-01-09T08:53:17Z,10
2023-01-09 02:53:18,30.7137298583984,174.868194580078,175,749.649719238281,800,21.5347595214844,27,40,1,70.0857162475586,20.9891700744629,-2.94139695167542,28.0556392669678,187.093704223633,4613.75,21087.75,21087.75,1673254398,27.2199993133545,26.0200004577637,26.5200004577637,59.880241394043,58.7084197998047,59.4648208618164,5.5,0,34346,10,10,1,70,26,45,2023-01-09T08:53:18Z,10
2023-01-09 02:53:19,30.8236103057861,174.828598022461,175,753.799987792969,800,21.883150100708,27,40,1,70.3428573608399,20.6055603027344,-2.90717911720276,28.0139293670654,187.633605957031,4636.25,21087.75,21087.75,1673254399,26.8799991607666,25.3999996185303,26.9699993133545,59.9400596618652,58.7084197998047,59.4648208618164,5.5,0,33463,10,10,1,70,26,45,2023-01-09T08:53:19Z,10
2023-01-09 02:53:20,30.9321804046631,174.964492797852,175,761.637084960938,800,21.8552894592285,27,40,1,70.0571365356445,20.9891700744629,-2.83624005317688,27.9722309112549,187.274307250977,4628.75,21087.75,21087.75,1673254400,26.9799995422363,26.5799999237061,26.1200008392334,59.880241394043,58.6510314941406,59.4059410095215,5.5,0,34651,10,10,1,70,26,45,2023-01-09T08:53:20Z,10
2023-01-09 02:53:21,30.7472496032715,174.227005004883,175,762.584106445313,800,21.6533603668213,27,40,1,69.9142837524414,22.4688205718994,-2.8952751159668,27.9133491516113,187.062698364258,4638.75,21087.75,21087.75,1673254401,27.3299999237061,25.6700000762939,26.8400001525879,59.880241394043,58.7084197998047,59.4648208618164,5.5,0,10814,10,10,1,70,26,45,2023-01-09T08:53:21Z,10
